UF,Code,State,Year,stategdp,population,health_insurance,hospitalbeds,icu,population65,doctors,gdp_pc,IMLEE,LSS,first_restriction,first_stringency_index,week_first_restriction,deaths_week13,cases_week13,first_death,first_1kcases,first_10cases_pc,first_100cases_pc,first_1death_pc,first_10death_pc,si2020,si2021,votes_left,votes_right,votes_null,share_votes_right,deaths2020,deaths2021,cases2020,cases2021,cases_pc2020,cases_pc2021,deaths_pc2020,deaths_pc2021
AL,27,ALAGOAS,2012,29635360.3972547,3165472.0,,19.1666225609951,1.78125010639526,6.381354818491523,8.75123586155297,9362.06682518585,,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2013,29660635.938435,3300935.0,,18.460970455365,2.05310071325042,6.452717184676462,9.04688398279676,8985.525597576141,,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2014,30226446.4505404,3321730.0,,19.1071573754833,2.25191132857202,6.954207596643918,9.53315087208388,9099.609676445829,,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2015,31798266.3021346,3340932.0,,19.3605373469683,2.22435890789543,6.64485239448154,9.82550129268467,9517.7831521667,,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2016,31382183.0723934,3358963.0,,19.5954067686433,2.18780965716944,7.413002167633284,10.0537532713409,9342.81892131393,,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2017,32340531.6599633,3375823.0,,19.4379575667497,2.25243474590722,8.146161691534184,10.5594846348677,9580.04363971787,,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2018,31864493.7395706,3322820.0,,18.3292353661839,2.14605257256923,8.727526618956189,10.8411271963052,9589.593700402249,7.86,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2019,33129898.2997304,3337357.0,8.267889830185982,17.1715697541828,2.07876885738537,9.049076859323112,11.0024410799889,9926.986624364848,6.56,,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,,,,,,,
AL,27,ALAGOAS,2020,33352694.9249405,3351543.0,,19.0985008269941,2.7655164346428,9.010775037050099,11.8210223214801,9951.44473006627,3.01,4.108176854530519,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,2489.0,,104818.0,,3140.74880212096,,74.57997451276565,
AL,27,ALAGOAS,2021,35600488.0217131,3365351.0,,19.1947544673261,3.51967396704305,7.78522062037511,12.6254558710846,10578.536390918243,4.02,5.283066056094772,2020-03-20,59.26,12,0,14,14,18,17,20,18,22,50.39363387978142,45.80712328767123,912034,610093,122332,0.37099921615558673,,6383.0,,242082.0,,7253.704053836614,,191.25913110284574
AM,13,AMAZONAS,2000,35711146.059418,2641251.0,,,,,,13520.542371557265,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2001,36702346.7019656,2900240.0,,,,,,12654.934316458499,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2002,41971725.7856832,2961801.0,,,,,,14171.01479325694,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2003,43063406.2619063,3031068.0,,,,,,14207.337566133885,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2004,48045075.5812774,3138726.0,,,,,,15307.190108750301,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2005,48879020.3399355,3232330.0,,,,,,15121.915256157477,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2006,53796687.7061703,3311026.0,,,,,,16247.739433689227,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2007,55031025.8916451,,,,,,,,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2008,55983487.1539555,3341094.0,,,,,,16756.0347460908,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2009,54818666.3853311,3393369.0,,,,,,16154.643478304628,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2010,60877123.0,,,16.7039669236031,1.83639972216187,,7.92442832853196,,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2011,65302179.017528,3538387.0,,16.5275950514643,1.91954760035821,,7.69891985716023,18455.352401398715,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2012,61786838.4078288,3590985.0,,16.2524072697874,1.83660910208995,4.734077140394627,7.71285349522997,17206.097604927007,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2013,66072566.7577739,3807921.0,,15.464889928175,1.89179215450957,4.306812037329556,7.81352811772723,17351.349137173253,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2014,63933752.5420247,3873743.0,,14.8426010576226,1.98208241134321,4.543409307225596,8.37318006218394,16504.386724164382,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2015,59367775.3903332,3938336.0,,14.89747256761,2.04510418220697,4.164195233723075,8.59946910029992,15074.329714461437,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2016,56485422.571195,4001667.0,,14.6621945254899,2.00712469172007,4.198250379154487,8.6969077670644,14115.473019417906,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2017,57055373.1491651,4063614.0,,14.1177342631245,1.99067253812346,4.8971186731810645,8.69147592898605,14040.549409753265,,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2018,58624360.6598745,4080611.0,,14.1424899359434,2.10650643576007,5.660916955818626,8.85610839487845,14366.564384567531,7.15,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2019,60783613.9872341,4144597.0,10.364288735430732,13.7552577488234,2.18959768585462,4.994454225585745,9.13015990054843,14665.747716179427,5.81,,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,,,,,,,
AM,13,AMAZONAS,2020,61224796.3840911,4207714.0,,13.946805003065,2.78912334187479,4.872004133360775,9.59289691900796,14550.607855973838,3.66,2.937431917211329,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,5285.0,,201013.0,,4850.0010978148175,,127.51541344067951,
AM,13,AMAZONAS,2021,61398164.9499433,4269995.0,,14.1098916197014,3.6172954144755,5.80796933017486,9.88779456025905,14378.978183801924,3.86,3.2069165447077705,2020-03-16,18.52,12,1,111,12,15,15,18,15,18,33.297704918032785,52.473424657534245,875845,885401,148033,0.4637357871741113,,13835.0,,433813.0,,10466.952516734438,,333.80808797574286
AP,16,AMAPÁ,2000,4573042.00335434,458796.0,,,,,,9967.48446663515,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2001,4855995.31735931,498735.0,,,,,,9736.624294182902,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2002,6028544.99487209,516511.0,,,,,,11671.668163644317,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2003,5683359.42177499,534835.0,,,,,,10626.379017407218,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2004,5910447.36916584,547400.0,,,,,,10797.30977195075,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2005,6194457.60573224,594587.0,,,,,,10418.084495174364,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2006,7114146.61189105,615715.0,,,,,,11554.285037543425,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2007,7609867.44082384,,,,,,,,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2008,8087004.34051824,613166.0,,,,,,13188.931448446652,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2009,8121619.29846453,626609.0,,,,,,12961.22350375518,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2010,8237795.0,,,15.2380252767571,1.42117541769834,,7.88488287065911,,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2011,8686623.23545705,684309.0,,15.0689270174324,1.31772583712487,,7.73300086817635,12694.006998968374,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2012,9519870.28357193,698602.0,,15.3877323956237,1.43083132444615,3.2922894580891553,7.41971891604797,13627.029816078297,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2013,10154169.3041079,734996.0,,15.2757284082228,1.34150724100631,4.081654866148932,7.12375029481831,13815.271517270707,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2014,9885125.71223398,750912.0,,14.7913725449033,1.12400435956243,3.728799113611182,8.09764230245077,13164.159997754703,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2015,9505965.02571427,766679.0,,14.5536316079389,1.0392396358299,4.173845899000756,8.55234346399527,12398.885355819411,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2016,9098422.50117061,782295.0,,14.369529941735,1.07460185321211,3.5792124454329888,8.57798051862985,11630.42394642764,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2017,9473661.82466362,797722.0,,13.7080957605036,1.16326644397545,4.13677947956807,8.35092069208102,11875.893888677534,,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2018,9835339.09259469,829494.0,,13.9402254064928,1.52100758615091,5.063327763672794,8.65286548184797,11857.03464111216,7.71,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2019,9830833.45211867,845731.0,5.300266869725716,13.0597081104985,1.86820632092237,4.72963625549968,8.34682265007037,11624.066579229886,6.2,,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,,,,,,,
AP,16,AMAPÁ,2020,9746390.25091681,861773.0,,14.1065764031441,2.46971456907252,5.105752907088061,8.75713983458134,11309.695535734829,4.37,3.4262663398692808,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,925.0,,68201.0,,8064.148056533342,,109.3728384084301,
AP,16,AMAPÁ,2021,9382530.22640186,877613.0,,14.96958226462,3.36613822569477,5.127544828984985,9.20014478667324,10690.965410040486,4.7,3.4922282349269294,2020-03-18,29.63,12,0,4,14,18,15,18,16,20,54.508224043715856,46.02934246575342,183616,185096,26227,0.46866984521660304,,2022.0,,126981.0,,15014.348533990122,,239.08311271550886
BA,29,BAHIA,2000,106995993.282888,13135262.0,,,,,,8145.706822055624,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2001,107458224.051316,13214114.0,,,,,,8132.079385066299,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2002,111786695.748987,13323212.0,,,,,,8390.371312036992,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2003,111852758.462643,13435612.0,,,,,,8325.095906508985,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2004,120429456.38156,13682074.0,,,,,,8801.988381407673,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2005,127001452.758509,13815334.0,,,,,,9192.789168796715,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2006,128449366.888253,13950146.0,,,,,,9207.743552522892,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2007,138375057.433932,,,,,,,,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2008,141563564.162994,14502563.0,,,,,,9761.279034815707,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2009,149561842.883677,14637364.0,,,,,,10217.812639193573,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2010,154419547.0,,,21.0790773211334,1.5324167941554,,8.60247433835497,,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2011,153808144.647446,14097534.0,,20.982870142899,1.41666146014301,,8.61117268492099,10910.28719260021,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2012,156148361.739942,14175341.0,,20.7533397947905,1.44057902632807,7.3296296716953755,8.39811697711736,11015.492448466814,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2013,162966719.215508,15044137.0,,20.7292990416958,1.72566538341094,7.2387003654646325,8.60517403396003,10832.573461376218,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2014,165188727.690121,15126371.0,,20.6977890068158,1.8116057695945,7.483619170784585,9.31038927903777,10920.578881089257,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2015,168049023.053763,15203334.0,,19.9023953624228,1.76658018558275,7.478622781029477,9.44224918810909,11053.432296742478,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2016,164139890.370416,15276566.0,,19.7070837829686,1.77896951357157,7.770070839218709,9.61525108368567,10744.554134117314,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2017,164437170.974047,15344447.0,,19.7067300308495,1.8657229113282,8.009412134565684,9.99364875672108,10716.396033955933,,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2018,167622997.885269,14812617.0,,19.7744710922227,1.98676349133085,8.904571015371559,10.4983699594294,11316.231148437104,7.52,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2019,164762782.809779,14873064.0,10.354833408906195,19.4806763658561,2.04359960047132,9.332307048500564,10.7449646418552,11077.931407393862,6.85,,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,,,,,,,
BA,29,BAHIA,2020,161121731.887272,14930634.0,,19.8664820235514,2.78899201612314,9.604414655131189,11.2977925699453,10791.352322163411,4.37,3.516135620915033,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,9129.0,,493400.0,,3317.4065545606472,,61.37941717994355,
BA,29,BAHIA,2021,164600609.830074,14985284.0,,20.0260993108474,3.64590667021687,10.890684487527897,11.818986053007,10984.150172267275,3.78,4.20624711104387,2020-03-16,43.98,12,0,128,14,16,17,22,19,26,47.09464480874317,41.64695890410959,5484901,2060382,655044,0.25125607795884236,,27512.0,,1270885.0,,8544.87683237294,,184.9786970593282
CE,23,CEARÁ,2000,53104704.6723323,7200167.0,,,,,,7375.482356497051,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2001,52361072.5988458,7547620.0,,,,,,6937.428301748869,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2002,54558495.2967682,7654535.0,,,,,,7127.604132291276,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2003,54428283.4891641,7758441.0,,,,,,7015.363458865525,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2004,57008117.2507363,7976563.0,,,,,,7146.952547198123,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2005,59061045.7642911,8097276.0,,,,,,7293.940056420344,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2006,62643675.75616,8217085.0,,,,,,7623.588627373332,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2007,64319744.5396049,,,,,,,,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2008,70295248.5230591,8450528.0,,,,,,8318.444542525522,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2009,72860437.8239777,8547809.0,,,,,,8523.872939133022,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2010,79336299.0,,,21.5900454627363,1.5452452366325,,8.27876900494131,,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2011,82807416.6794937,8530155.0,,21.8421945931339,1.69227813964821,,8.02982617663821,9707.609847592887,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2012,82938504.8381802,8606005.0,,21.9683960580809,1.84633214103765,7.5412459091064905,8.0271578673109,9637.282901669265,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2013,86745552.8968216,8778576.0,,21.4584631535713,2.11010606221037,8.21317717133166,8.44307799344002,9881.506168747825,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2014,92987902.5182808,8842791.0,,20.5831764351227,2.0730118386609,8.096991097041647,9.29294810880622,10515.673447249947,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2015,89584916.4943225,8904459.0,,19.6831081351444,1.94837878901703,8.759656257612058,9.60826516113067,10060.680440476226,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2016,87813047.3416379,8963663.0,,19.4999706566026,1.97872681787926,8.634862778754623,9.86778661005362,9796.55832014634,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2017,90515884.0694236,9020460.0,,19.5652271937337,1.89687855231604,9.190218680643781,10.0569952453204,10034.508669117053,,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2018,91297891.39887,9075649.0,,19.9909817660241,2.01299865534444,9.365721393588492,10.1852682248865,10059.654290163711,7.69,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2019,91907924.4098546,9132078.0,10.61949974584098,20.0410977593213,2.10403285952035,9.72396424997684,10.2391277735841,10064.294721295044,6.6,,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,,,,,,,
CE,23,CEARÁ,2020,88082953.9697329,9187103.0,,20.9559449620221,3.01665330486977,9.57864519424676,11.0959510526506,9587.67458792319,4.89,3.4072031590413943,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,10009.0,,335111.0,,3669.602909655393,,109.60265560587634,
CE,23,CEARÁ,2021,90971449.7445909,9240580.0,,21.2389236252159,4.06785100817347,9.674717387869594,11.8017365253867,9844.777031808706,4.27,4.293484786964601,2020-03-16,30.56,12,4,322,12,15,15,19,16,19,51.775956284153004,57.48958904109589,3407526,1384591,366226,0.2684177845482551,,24808.0,,956336.0,,10472.271480817399,,271.65777602863227
DF,53,DISTRITO FEDERAL,2000,99000923.6237622,2016497.0,,,,,,49095.497599928094,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2001,102237091.460922,2097447.0,,,,,,48743.58754281848,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2002,102400477.358607,2145839.0,,,,,,47720.484788750226,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2003,97336121.4626902,2189789.0,,,,,,44450.00018846118,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
